2018.11.14 21:12:04	76%
2018.11.14 21:12:05	37%
2018.11.14 21:12:06	36%
2018.11.14 21:12:07	53%
2018.11.14 21:12:08	46%
2018.11.14 21:12:09	43%
2018.11.14 21:13:20	88%
2018.11.14 21:13:21	39%
2018.11.14 21:13:22	32%
2018.11.14 21:13:23	32%
2018.11.14 21:13:24	35%
2018.11.14 21:13:25	45%
2018.11.14 21:13:26	42%
2018.11.14 21:13:27	44%
2018.11.14 21:13:28	37%
2018.11.14 21:13:29	50%
2018.11.14 21:13:30	43%
2018.11.14 21:13:31	33%
2018.11.14 21:13:32	42%
2018.11.14 21:13:33	38%
2018.11.14 21:13:34	42%
2018.11.14 21:13:35	39%
2018.11.14 21:13:36	43%
2018.11.14 21:13:37	46%
2018.11.14 21:13:38	39%
2018.11.14 21:13:39	34%
2018.11.14 21:13:40	36%
2018.11.14 21:13:41	37%
2018.11.14 21:13:42	47%
2018.11.14 21:13:43	44%
2018.11.14 21:13:59	88%
2018.11.14 21:14:00	47%
2018.11.14 21:14:01	41%
2018.11.14 21:14:20	36%
2018.11.14 21:14:21	52%
2018.11.14 21:14:22	46%
2018.11.14 21:14:23	51%
2018.11.14 21:14:24	41%
2018.11.14 21:14:25	41%
2018.11.14 21:14:26	40%
2018.11.14 21:14:41	89%
2018.11.14 21:14:42	33%
2018.11.14 21:14:43	37%
2018.11.14 21:14:44	42%
2018.11.14 21:15:15	89%
2018.11.14 21:15:15	33%
2018.11.14 21:15:16	41%
2018.11.14 21:15:17	40%
2018.11.14 21:15:18	35%
2018.11.14 21:15:19	37%
2018.11.14 21:15:20	37%
2018.11.14 21:15:21	32%
2018.11.14 21:15:22	33%
2018.11.14 21:15:23	35%
2018.11.14 21:15:24	39%
2018.11.14 21:15:25	42%
2018.11.14 21:15:26	34%
2018.11.14 21:15:27	33%
2018.11.14 21:15:28	32%
2018.11.14 21:15:29	33%
2018.11.14 21:15:30	31%
2018.11.14 21:15:31	31%
2018.11.14 21:15:32	32%
2018.11.14 21:15:33	32%
2018.11.14 21:15:34	38%
2018.11.14 21:17:49	92%
2018.11.14 21:17:49	36%
2018.11.14 21:17:50	42%
2018.11.14 21:17:51	62%
2018.11.14 21:17:52	41%
2018.11.14 21:17:53	43%
2018.11.14 21:17:54	71%
2018.11.14 21:17:55	40%
2018.11.14 21:17:56	41%
2018.11.14 21:17:57	68%
2018.11.14 21:18:39	87%
2018.11.14 21:18:40	35%
2018.11.14 21:18:41	41%
2018.11.14 21:18:42	43%
2018.11.14 21:18:43	55%
2018.11.14 21:18:44	36%
2018.11.14 21:18:45	51%
2018.11.14 21:18:46	39%
2018.11.14 21:18:47	68%
2018.11.14 21:18:48	38%
2018.11.14 21:18:49	44%
2018.11.14 21:18:50	49%
2018.11.14 21:18:51	40%
2018.11.14 21:18:52	51%
2018.11.14 21:18:53	42%
2018.11.14 21:18:54	35%
2018.11.14 21:20:48	88%
2018.11.14 21:20:48	36%
2018.11.14 21:20:49	38%
2018.11.14 21:20:50	40%
2018.11.14 21:21:00	48%
2018.11.14 21:21:01	45%
2018.11.14 21:21:02	47%
2018.11.14 21:21:03	62%
2018.11.14 21:21:04	50%
2018.11.14 21:21:05	44%
2018.11.14 21:22:47	90%
2018.11.14 21:22:47	44%
2018.11.14 21:22:48	41%
2018.11.14 21:22:49	41%
2018.11.14 21:22:58	41%
2018.11.14 21:22:59	49%
2018.11.14 21:23:00	55%
2018.11.14 21:23:01	60%
2018.11.14 21:23:02	55%
2018.11.14 21:23:03	44%
2018.11.14 21:23:04	43%
2018.11.14 21:25:27	87%
2018.11.14 21:25:28	35%
2018.11.14 21:25:29	51%
2018.11.14 21:25:30	41%
2018.11.14 21:25:31	37%
2018.11.14 21:25:32	48%
2018.11.14 21:25:33	48%
2018.11.14 21:25:34	40%
2018.11.14 21:25:35	40%
2018.11.14 21:25:36	39%
2018.11.14 21:27:13	92%
2018.11.14 21:27:13	40%
2018.11.14 21:27:14	40%
2018.11.14 21:27:15	46%
2018.11.14 21:27:16	49%
2018.11.14 21:27:17	41%
2018.11.14 21:27:18	44%
2018.11.14 21:27:19	45%
2018.11.14 21:27:20	89%
2018.11.14 21:27:36	40%
2018.11.14 21:27:37	40%
2018.11.14 21:27:38	63%
2018.11.14 21:27:39	38%
2018.11.14 21:27:40	56%
2018.11.14 21:27:41	54%
2018.11.14 21:27:42	38%
2018.11.14 21:27:43	34%
2018.11.14 21:48:59	63%
2018.11.14 21:49:00	50%
2018.11.14 21:49:01	32%
2018.11.14 21:49:02	40%
2018.11.14 21:49:03	53%
2018.11.14 21:49:04	51%
2018.11.14 21:49:05	60%
2018.11.14 21:49:06	37%
2018.11.14 21:49:07	37%
2018.11.14 21:49:08	42%
2018.11.14 21:49:09	54%
2018.11.14 21:49:10	54%
2018.11.14 21:49:11	33%
2018.11.14 21:49:50	54%
2018.11.14 21:49:51	49%
2018.11.14 21:49:52	27%
2018.11.14 21:49:53	41%
2018.11.14 21:49:54	49%
2018.11.14 21:49:55	48%
2018.11.14 21:49:56	56%
2018.11.14 21:49:57	37%
2018.11.14 22:05:01	72%
2018.11.14 22:05:02	8%
2018.11.14 22:05:03	30%
2018.11.14 22:05:04	15%
2018.11.14 22:05:05	19%
2018.11.14 22:05:06	17%
2018.11.14 22:05:07	21%
2018.11.14 22:05:08	11%
2018.11.14 22:05:09	16%
2018.11.14 22:05:10	16%
2018.11.14 22:05:11	16%
2018.11.14 22:05:12	19%
2018.11.14 22:05:13	10%
2018.11.14 22:05:14	9%
2018.11.14 22:05:15	20%
2018.11.14 22:05:16	26%
2018.11.14 22:05:17	19%
2018.11.14 22:05:22	67%
2018.11.14 22:05:23	14%
2018.11.14 22:05:24	8%
2018.11.14 22:05:25	10%
2018.11.14 22:05:26	7%
2018.11.14 22:05:27	9%
2018.11.14 22:05:28	14%
2018.11.14 22:05:29	10%
2018.11.14 22:05:30	21%
2018.11.14 22:05:31	12%
2018.11.14 22:05:32	5%
2018.11.14 22:05:33	11%
2018.11.14 22:05:34	9%
2018.11.14 22:05:35	10%
2018.11.14 22:05:36	16%
2018.11.14 22:05:37	7%
2018.11.14 22:05:38	9%
2018.11.14 22:05:39	8%
2018.11.14 22:05:40	13%
2018.11.14 22:05:41	15%
2018.11.14 22:05:42	12%
2018.11.14 22:05:43	32%
2018.11.14 22:05:44	16%
2018.11.14 22:05:45	26%
2018.11.14 22:05:46	15%
2018.11.14 22:05:47	20%
2018.11.14 22:05:48	14%
2018.11.14 22:05:49	7%
2018.11.14 22:06:59	25%
2018.11.14 22:07:00	29%
2018.11.14 22:07:01	37%
2018.11.14 22:07:02	16%
2018.11.14 22:07:03	40%
2018.11.14 22:07:04	12%
2018.11.14 22:07:05	46%
2018.11.14 22:07:06	23%
2018.11.14 22:07:07	22%
2018.11.14 22:07:13	72%
2018.11.14 22:07:13	15%
2018.11.14 22:07:14	12%
2018.11.14 22:07:15	14%
2018.11.14 22:07:16	22%
2018.11.14 22:07:17	6%
2018.11.14 22:07:18	15%
2018.11.14 22:07:19	30%
2018.11.14 22:07:20	45%
2018.11.14 22:07:21	14%
2018.11.14 22:07:27	85%
2018.11.14 22:07:28	11%
2018.11.14 22:07:29	21%
2018.11.14 22:07:30	15%
2018.11.14 22:07:31	21%
2018.11.14 22:07:32	12%
2018.11.14 22:07:33	11%
2018.11.14 22:07:34	19%
2018.11.14 22:07:35	27%
2018.11.14 22:07:36	26%
2018.11.14 22:07:37	20%
2018.11.14 22:07:47	75%
2018.11.14 22:07:47	24%
2018.11.14 22:07:48	25%
2018.11.14 22:16:24	23%
2018.11.14 22:16:24	31%
2018.11.14 22:16:25	13%
2018.11.14 22:16:26	13%
2018.11.14 22:16:27	16%
2018.11.14 22:16:28	18%
2018.11.14 22:16:29	18%
2018.11.14 22:16:30	9%
2018.11.14 22:16:31	7%
2018.11.14 22:16:32	8%
2018.11.14 22:16:33	9%
2018.11.14 22:16:34	10%
2018.11.14 22:16:35	11%
2018.11.14 22:16:36	14%
2018.11.14 22:16:37	7%
2018.11.14 22:16:38	8%
2018.11.14 22:16:39	11%
2018.11.14 22:16:40	14%
2018.11.14 22:16:41	8%
2018.11.14 22:16:42	11%
2018.11.14 22:16:43	21%
2018.11.14 22:16:44	5%
2018.11.14 22:24:08	35%
2018.11.14 22:24:09	23%
2018.11.14 22:24:10	21%
2018.11.14 22:24:11	42%
2018.11.14 22:24:12	28%
2018.11.14 22:24:13	27%
2018.11.14 22:26:20	15%
2018.11.14 22:26:21	30%
2018.11.14 22:26:22	12%
2018.11.14 22:26:45	29%
2018.11.14 22:26:46	21%
2018.11.14 22:26:47	13%
2018.11.14 22:26:48	16%
2018.11.14 22:26:49	9%
2018.11.14 22:26:50	13%
2018.11.14 22:27:00	25%
2018.11.14 22:27:01	24%
2018.11.14 22:27:02	14%
2018.11.14 22:27:03	8%
2018.11.14 22:27:40	27%
2018.11.14 22:27:41	20%
2018.11.14 22:27:42	17%
2018.11.14 22:27:43	6%
2018.11.14 22:27:44	7%
2018.11.14 22:27:45	11%
2018.11.14 22:27:46	6%
2018.11.14 22:27:47	6%
2018.11.14 22:27:48	9%
2018.11.14 22:27:49	6%
2018.11.14 22:27:50	26%
2018.11.14 22:27:51	21%
2018.11.14 22:27:52	7%
2018.11.14 22:27:53	4%
2018.11.14 22:27:54	8%
2018.11.14 22:27:55	7%
2018.11.14 22:27:56	6%
2018.11.14 22:27:57	10%
2018.11.14 22:27:58	18%
2018.11.14 22:27:59	24%
2018.11.14 22:28:00	51%
2018.11.14 22:28:01	9%
2018.11.14 22:28:02	53%
2018.11.14 22:28:03	22%
2018.11.14 22:28:04	19%
2018.11.14 22:28:05	11%
2018.11.14 22:28:06	18%
2018.11.14 22:30:36	31%
2018.11.14 22:30:37	19%
2018.11.14 22:30:38	10%
2018.11.14 22:30:39	19%
2018.11.14 22:30:40	11%
2018.11.14 22:30:41	31%
2018.11.14 22:30:42	26%
2018.11.14 22:30:43	21%
2018.11.14 22:30:44	33%
2018.11.14 22:30:45	22%
2018.11.14 22:30:46	30%
2018.11.14 22:30:47	17%
2018.11.14 22:30:48	13%
2018.11.14 22:30:49	27%
2018.11.14 22:30:50	22%
2018.11.14 22:30:51	14%
2018.11.14 22:30:52	54%
2018.11.14 22:30:53	23%
2018.11.14 22:30:54	28%
2018.11.14 22:30:55	23%
2018.11.14 22:30:56	20%
2018.11.14 22:30:57	13%
2018.11.14 22:30:58	12%
2018.11.14 22:33:28	20%
2018.11.14 22:33:29	24%
2018.11.14 22:33:30	17%
2018.11.14 22:33:31	12%
2018.11.14 22:33:32	32%
2018.11.14 22:33:33	44%
2018.11.14 22:33:34	30%
2018.11.14 22:33:35	10%
2018.11.14 22:33:36	16%
2018.11.14 22:33:37	9%
2018.11.14 22:33:38	16%
2018.11.14 22:33:39	11%
2018.11.14 22:33:40	19%
2018.11.14 22:33:41	7%
2018.11.14 22:33:42	8%
2018.11.14 22:33:43	15%
2018.11.14 22:33:44	28%
2018.11.14 22:33:45	24%
2018.11.14 22:33:46	13%
2018.11.14 22:33:47	21%
2018.11.14 22:33:48	14%
2018.11.14 22:33:49	19%
2018.11.14 22:33:50	19%
2018.11.14 22:33:51	20%
2018.11.14 22:33:52	15%
2018.11.14 22:33:53	11%
2018.11.14 22:33:54	19%
2018.11.14 22:33:55	10%
2018.11.14 22:33:56	15%
2018.11.14 22:34:17	30%
2018.11.14 22:34:18	20%
2018.11.14 22:34:19	10%
2018.11.14 22:34:20	11%
2018.11.14 22:34:21	8%
2018.11.14 22:34:22	14%
2018.11.14 22:34:23	10%
2018.11.14 22:34:24	9%
2018.11.14 22:34:25	7%
2018.11.14 22:34:26	7%
2018.11.14 22:34:27	5%
2018.11.14 22:34:28	15%
2018.11.14 22:34:29	8%
2018.11.14 22:34:30	13%
2018.11.14 22:35:42	27%
2018.11.14 22:35:43	26%
2018.11.14 22:37:22	31%
2018.11.14 22:37:23	23%
2018.11.14 22:37:24	12%
2018.11.14 22:37:25	17%
2018.11.14 22:37:26	19%
2018.11.14 22:42:01	36%
2018.11.14 22:42:02	19%
2018.11.14 22:42:03	10%
2018.11.14 23:44:04	37%
2018.11.14 23:44:05	14%
2018.11.14 23:44:06	9%
2018.11.14 23:44:07	7%
2018.11.14 23:44:08	8%
2018.11.14 23:44:09	8%
2018.11.14 23:44:10	9%
2018.11.14 23:44:11	3%
2018.11.14 23:44:12	7%
2018.11.14 23:44:13	7%
2018.11.14 23:44:14	7%
2018.11.14 23:44:15	11%
2018.11.14 23:44:16	9%
2018.11.14 23:50:58	19%
2018.11.14 23:50:59	19%
2018.11.14 23:51:00	18%
2018.11.14 23:51:01	15%
2018.11.14 23:51:02	13%
2018.11.14 23:51:03	10%
2018.11.14 23:51:04	9%
2018.11.14 23:51:05	10%
2018.11.14 23:51:06	5%
2018.11.14 23:51:07	11%
2018.11.14 23:51:08	10%
2018.11.14 23:51:09	8%
2018.11.14 23:51:10	10%
2018.11.14 23:51:11	15%
2018.11.14 23:51:12	8%
2018.11.14 23:51:13	7%
2018.11.14 23:51:14	8%
2018.11.14 23:51:15	6%
2018.11.14 23:51:16	9%
2018.11.14 23:51:17	12%
2018.11.14 23:51:18	10%
2018.11.14 23:51:19	8%
2018.11.14 23:51:20	16%
2018.11.14 23:51:21	19%
2018.11.14 23:51:22	17%
2018.11.14 23:51:23	9%
2018.11.14 23:51:24	10%
2018.11.14 23:51:25	8%
2018.11.14 23:51:26	22%
2018.11.14 23:51:27	9%
2018.11.14 23:51:28	13%
2018.11.14 23:51:29	6%
2018.11.14 23:51:30	8%
2018.11.14 23:51:31	12%
2018.11.14 23:51:32	18%
2018.11.14 23:51:33	8%
2018.11.14 23:51:34	11%
2018.11.14 23:51:35	10%
2018.11.14 23:51:36	10%
2018.11.14 23:51:37	19%
2018.11.14 23:51:38	19%
2018.11.14 23:51:39	21%
2018.11.14 23:51:40	25%
2018.11.14 23:51:41	14%
2018.11.14 23:51:42	10%
2018.11.14 23:51:43	12%
2018.11.14 23:51:44	11%
2018.11.14 23:51:45	11%
2018.11.14 23:51:46	8%
2018.11.14 23:51:47	11%
2018.11.14 23:51:48	15%
2018.11.14 23:51:49	8%
2018.11.14 23:51:50	25%
2018.11.14 23:51:51	23%
2018.11.14 23:51:52	24%
2018.11.14 23:51:53	27%
2018.11.14 23:51:54	13%
2018.11.14 23:51:55	12%
2018.11.14 23:51:56	10%
2018.11.14 23:51:57	11%
2018.11.14 23:51:58	10%
2018.11.14 23:51:59	6%
2018.11.14 23:52:00	13%
2018.11.14 23:52:01	10%
2018.11.14 23:52:02	10%
2018.11.14 23:52:03	11%
2018.11.14 23:52:04	15%
2018.11.14 23:52:05	11%
2018.11.14 23:52:06	12%
2018.11.14 23:52:07	10%
2018.11.14 23:52:08	7%
2018.11.14 23:52:09	12%
2018.11.14 23:52:10	10%
2018.11.14 23:52:11	15%
2018.11.14 23:52:12	15%
2018.11.14 23:52:13	10%
2018.11.14 23:52:14	9%
2018.11.14 23:52:15	11%
2018.11.14 23:52:16	9%
2018.11.14 23:52:17	11%
2018.11.14 23:52:18	10%
2018.11.14 23:52:19	12%
2018.11.14 23:52:20	11%
2018.11.14 23:52:21	8%
2018.11.14 23:52:22	6%
2018.11.14 23:52:23	8%
2018.11.14 23:52:24	8%
2018.11.14 23:52:25	7%
2018.11.14 23:52:26	17%
2018.11.14 23:52:27	21%
2018.11.14 23:52:28	8%
2018.11.14 23:52:29	25%
2018.11.14 23:52:30	16%
2018.11.14 23:52:31	9%
2018.11.14 23:52:32	10%
2018.11.14 23:52:33	14%
2018.11.14 23:52:34	10%
2018.11.14 23:52:35	8%
2018.11.14 23:52:36	7%
2018.11.14 23:52:37	8%
2018.11.14 23:52:38	5%
2018.11.14 23:52:39	10%
2018.11.14 23:52:40	6%
2018.11.14 23:52:41	9%
2018.11.14 23:52:42	25%
2018.11.14 23:52:43	9%
2018.11.14 23:52:44	8%
2018.11.14 23:52:45	16%
2018.11.14 23:52:46	13%
2018.11.14 23:52:47	14%
2018.11.14 23:52:48	19%
2018.11.14 23:52:49	16%
2018.11.14 23:52:50	18%
2018.11.14 23:52:51	18%
2018.11.14 23:52:52	16%
2018.11.14 23:52:53	24%
2018.11.14 23:52:54	14%
2018.11.14 23:52:55	23%
2018.11.14 23:52:56	16%
2018.11.14 23:52:57	8%
2018.11.14 23:52:58	14%
2018.11.14 23:52:59	12%
2018.11.14 23:53:00	10%
2018.11.14 23:53:01	22%
2018.11.14 23:53:02	9%
2018.11.14 23:53:03	21%
2018.11.14 23:53:04	57%
2018.11.14 23:53:05	9%
2018.11.14 23:53:06	14%
2018.11.14 23:53:07	9%
2018.11.14 23:53:08	19%
2018.11.14 23:53:09	19%
2018.11.14 23:53:10	18%
2018.11.14 23:53:11	13%
2018.11.14 23:53:12	17%
2018.11.14 23:53:13	10%
2018.11.14 23:53:14	12%
2018.11.14 23:53:15	8%
2018.11.14 23:53:16	7%
2018.11.14 23:53:17	20%
2018.11.14 23:53:18	9%
2018.11.14 23:53:19	11%
2018.11.14 23:53:20	16%
2018.11.14 23:53:21	18%
2018.11.14 23:53:22	25%
2018.11.14 23:53:23	49%
2018.11.14 23:53:24	27%
2018.11.14 23:53:25	27%
2018.11.14 23:53:26	36%
2018.11.14 23:53:27	51%
2018.11.14 23:53:28	45%
2018.11.14 23:53:29	35%
2018.11.14 23:53:30	14%
2018.11.14 23:53:31	19%
2018.11.14 23:53:32	17%
2018.11.14 23:53:33	28%
2018.11.14 23:53:34	18%
2018.11.14 23:53:35	13%
2018.11.14 23:53:36	14%
2018.11.14 11:00:58	50%
2018.11.14 11:00:58	43%
2018.11.14 11:00:59	40%
2018.11.14 11:01:00	32%
2018.11.14 11:01:01	34%
2018.11.14 11:01:02	50%
2018.11.14 11:01:03	46%
2018.11.14 11:01:04	43%
2018.11.14 11:01:05	39%
2018.11.14 11:01:06	40%
2018.11.14 11:01:07	37%
2018.11.14 11:01:08	39%
2018.11.14 11:01:09	36%
2018.11.14 11:01:10	35%
2018.11.14 11:01:11	36%
2018.11.14 11:01:12	39%
2018.11.14 11:01:13	38%
2018.11.14 11:01:14	41%
2018.11.14 11:01:15	48%
2018.11.14 11:01:16	42%
2018.11.14 11:01:17	45%
2018.11.14 11:01:18	41%
2018.11.14 11:01:19	49%
2018.11.14 11:01:20	46%
2018.11.14 11:01:21	43%
2018.11.14 11:01:22	40%
2018.11.14 11:01:23	40%
2018.11.14 11:01:24	38%
2018.11.14 11:01:25	47%
2018.11.14 11:01:26	38%
2018.11.14 11:01:27	49%
2018.11.14 11:01:28	41%
2018.11.14 11:01:29	43%
2018.11.14 11:01:30	42%
2018.11.14 11:01:31	40%
2018.11.14 11:01:32	39%
2018.11.14 11:01:33	39%
2018.11.14 11:01:34	41%
2018.11.14 11:01:35	42%
2018.11.14 11:01:36	44%
2018.11.14 11:01:37	40%
2018.11.14 11:01:38	48%
2018.11.14 11:01:39	46%
2018.11.14 11:01:40	37%
2018.11.14 11:01:41	44%
2018.11.14 11:01:42	46%
2018.11.14 11:01:43	46%
2018.11.14 11:01:44	34%
